0.9247258927765984 0.7954620267863104 
0.21458201772293678 0.535110232029418 
0.6778314543541648 0.28443866496500986 
0.2995605413154059 0.891133627633192 
0.04121824627788484 0.031249794245583995 
0.5041695347728252 0.14289551437113668 
0.831574841990367 0.51015696258506 
0.5265897530490024 0.5865810515620682 
0.7997182947843888 0.062309218846845926 
0.6351590052581721 0.9455008339372661 
0.05001551047473707 0.8150027288299508 
0.23888578953148565 0.22800616161334225 
0.9307613672398241 0.29447563139121563 
0.36192831817204135 0.42585830932056895 
0.5756277370545277 0.817542429302219 
0.31766633067636685 0.040702393083158095 
0.059226521597523674 0.35649566819962347 
0.9022278415084841 0.9211738078976481 
0.3529169667438573 0.6305906739785655 
0.12389658065644094 0.5264035526555315 
0.728920631179941 0.5919755608110384 
0.43742736792336256 0.30678658397772596 
0.5901947009909282 0.03784351807956737 
0.1884061953805335 0.6663976602487099 
0.9889084403395378 0.08720928311466919 
0.6472034488439614 0.4862485475963922 
0.08173282424475453 0.8931731802205656 
0.9631823372789954 0.5138845737304899 
0.37728729421006524 0.7459680888195439 
0.8246380304202434 0.23815102652016157 
0.738700864994289 0.7926519856760388 
0.48175861766254563 0.954484440508164 
0.14707722569555248 0.12330609460549291 
0.8819993571000622 0.381520159129104 
0.0781452829644082 0.6201485159919499 
0.5721639832922792 0.4134954163897514 
0.26749524255824936 0.376129849640082 
0.8914411642406439 0.7156008975807313 
0.22351914653674398 0.9385252594600236 
0.36737454558978344 0.18970154087404062 
0.6119247578087067 0.1987493567873288 
0.01597021571034779 0.18621606760447384 
0.7392020058302444 0.9854394053278697 
0.17808382951866308 0.3913626211154214 
0.45184391607676466 0.4680814622905972 
0.6430373785311646 0.6857612923415092 
0.286648015116145 0.7854245594378255 
0.46759334051056883 0.04361626915343292 
0.7372565909936494 0.09864856144046474 
0.7677792181592435 0.413415127283701 
0.4531572430550986 0.896400976402798 
0.21178989665351977 0.07343713568989085 
0.4711719202500296 0.6528428791793671 
0.09233972890474834 0.197820453447199 
0.5344386823230026 0.26411281957115096 
0.8912383822389434 0.037140125940577806 
0.03651890951995668 0.9832108208830932 
0.3284491092515539 0.5270770584179711 
0.8434167059708535 0.16118240548464452 
0.48482502508463415 0.8102001267276924 
0.5774277138426402 0.6633570633820205 
0.9879106212173293 0.6391360305887954 
0.7838211131737676 0.7017501287268952 
0.026609134542430912 0.45814566117056027 
0.5969762293153054 0.5579198322982394 
0.045789647863113014 0.7324524563741653 
0.9886291352674363 0.4246511088122023 
0.26667951749239305 0.27470546967198756 
0.9041939246851564 0.623413137133934 
0.14481723841871474 0.7616258140812482 
0.24989076945679606 0.699786918202441 
0.8412528962120351 0.7888206531261521 
0.809256798933182 0.9292355769572926 
0.12667499429332885 0.3409713587936115 
0.6561187909287685 0.851439062526097 
0.3878388005772121 0.9871880817193717 
0.6728821767901789 0.40093511519094355 
0.12205866517478559 0.9880236018158489 
0.9817857736485212 0.22234404511931338 
0.17207089893244487 0.8619908563986274 
0.22700872066106892 0.1639042970232913 
0.9826119666550672 0.9532598626009061 
0.7406807209752609 0.5218688532291957 
0.2375328209756552 0.47118279891695386 
0.015435452431523 0.5476267687841371 
0.5089634585992011 0.3878958739972712 
0.587259620284459 0.33097841308355486 
0.6405997077365464 0.12802806349831553 
